Timestamp,tello_pos,mic1_pos,mic2_pos,mic3_pos,mic4_pos,mic5_pos,mic6_pos,mic7_pos,mic8_pos,mic9_pos,mic10_pos,mic11_pos,mic12_pos,mic1_dist,mic2_dist,mic3_dist,mic4_dist,mic5_dist,mic6_dist,mic7_dist,mic8_dist,mic9_dist,mic10_dist,mic11_dist,mic12_dist,mic1_db,mic2_db,mic3_db,mic4_db,mic5_db,mic6_db,mic7_db,mic8_db,mic9_db,mic10_db,mic11_db,mic12_db,mic1_timestamp,mic2_timestamp,mic3_timestamp,mic4_timestamp,mic5_timestamp,mic6_timestamp,mic7_timestamp,mic8_timestamp,mic9_timestamp,mic10_timestamp,mic11_timestamp,mic12_timestamp
"builtin_interfaces.msg.Time(sec=1734157334, nanosec=231830730)",[ 0.85 -7.72 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.87,2.41,1.94,2.09,1.99,2.18,1.81,2.25,2.14,2.45,2.25,2.28,-40.91173714355226,-43.376750357866726,-46.70891025624695,0.0,0.0,0.0,0.0,0.0,-47.98919304788704,-41.57576613209035,-49.32159754660858,-48.82895406636174,"builtin_interfaces.msg.Time(sec=1734157332, nanosec=521456380)",,,,,,,,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=125590572)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=130614412)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=125497441)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=132566535)"
"builtin_interfaces.msg.Time(sec=1734157334, nanosec=332927419)",[ 0.85 -7.72 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.86,2.41,1.94,2.09,1.99,2.18,1.81,2.25,2.14,2.45,2.25,2.28,-49.74138402685693,-47.060388503583425,-41.90512683296586,-50.80428059233871,-47.16399276854693,-44.82063136307592,0.0,0.0,-44.50328853949852,-45.617714359113755,-42.23031938498949,-38.72226360227493,"builtin_interfaces.msg.Time(sec=1734157332, nanosec=521456380)",,,,,,,,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=230505407)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=225676138)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=230578861)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=227529928)"
"builtin_interfaces.msg.Time(sec=1734157334, nanosec=431926711)",[ 0.85 -7.72 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.87,2.41,1.94,2.09,1.99,2.18,1.81,2.25,2.14,2.45,2.25,2.28,-44.33420723256905,-35.77189766829803,-35.42438854855272,-36.13572671669124,-44.671455989988296,-33.527275305250114,-38.28241864209639,0.0,-45.36308883981007,-34.62585385589681,-41.23770892202616,-41.70590316501002,"builtin_interfaces.msg.Time(sec=1734157332, nanosec=521456380)",,,,,,,,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=325609426)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=330736066)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=325503056)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=332510445)"
"builtin_interfaces.msg.Time(sec=1734157334, nanosec=532523646)",[ 0.86 -7.72 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.87,2.42,1.94,2.09,1.99,2.18,1.82,2.25,2.15,2.46,2.25,2.27,-41.451957690897785,-33.8797620946108,-39.71231176207636,-40.078567296678344,-36.4250826193475,-40.62360334305548,-39.558732516678184,0.0,-33.091753154141,-35.30079058092782,-37.19386895684009,-41.70590316501002,"builtin_interfaces.msg.Time(sec=1734157332, nanosec=521456380)",,,,,,,,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=430620558)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=425718492)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=430521400)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=332510445)"
"builtin_interfaces.msg.Time(sec=1734157334, nanosec=632914964)",[ 0.85 -7.72 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.86,2.41,1.94,2.09,1.99,2.18,1.81,2.25,2.14,2.45,2.25,2.28,-42.92995911258424,-45.30888462468609,-43.11004201599782,-48.12521061477459,-43.39551447095491,-42.331127379232505,-40.98581070641415,0.0,-43.15819066071271,-45.02502374207695,-45.35146097605995,-54.706760400085244,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=521750652)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=327524057)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=27509169)","builtin_interfaces.msg.Time(sec=1734157333, nanosec=750760327)",,,,,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=525655984)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=530557116)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=526163486)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=532614204)"
"builtin_interfaces.msg.Time(sec=1734157334, nanosec=733791491)",[ 0.86 -7.72 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.87,2.42,1.94,2.09,1.99,2.18,1.82,2.25,2.15,2.46,2.25,2.27,-45.183164176004794,-37.318280013389504,-43.418406383224564,-46.59284868799243,-46.12667059774591,-52.12795997563318,-43.24266011893012,-53.574381779789505,-39.26966111691499,-45.56016498751889,-44.31815569143439,-50.427274422611355,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=626441606)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=623041435)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=627599537)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=623955381)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=628444333)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=625455688)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=629468388)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=624893185)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=630581771)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=625531301)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=630769628)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=627471939)"
"builtin_interfaces.msg.Time(sec=1734157334, nanosec=834191036)",[ 0.85 -7.72 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.87,2.41,1.94,2.09,1.99,2.18,1.81,2.25,2.14,2.45,2.25,2.28,-35.8946070508882,-34.1923129025978,-36.391853404588105,-36.06740923262661,-35.11945046174254,-37.0064206600083,-32.77680111976852,-36.76189302189583,-33.69131430608225,-37.521323467240705,-37.18537416594152,-35.491673183413496,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=722319184)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=727473163)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=723630706)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=728512814)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=723907326)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=730588960)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=724469746)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=729554000)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=725496948)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=730826573)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=725634457)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=732614181)"
"builtin_interfaces.msg.Time(sec=1734157334, nanosec=934059839)",[ 0.85 -7.72 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.86,2.41,1.94,2.09,1.99,2.18,1.81,2.25,2.14,2.45,2.25,2.28,-49.2791050123629,-35.19194338417283,-57.640610564675484,-38.695701308962185,-44.749083198566204,-42.19444934736128,-50.32651443444753,-40.40973802299064,-39.42132532664218,-37.99505155562176,-44.126354263327876,-39.57099151704337,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=826445515)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=822484207)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=827799852)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=823479096)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=828494384)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=825470580)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=829514051)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=824464467)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=830549037)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=825578047)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=830800169)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=827536985)"
"builtin_interfaces.msg.Time(sec=1734157335, nanosec=32620553)",[ 0.85 -7.72 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.87,2.41,1.94,2.09,1.99,2.18,1.81,2.25,2.14,2.45,2.25,2.28,-48.65682722281175,-40.21064659659041,-42.213023601441684,-44.89307288627447,-41.96731671688933,-42.159964267200216,-45.32074665044953,-42.85094958381326,-45.2518255356553,-42.17925440487178,-48.4440918149693,-46.14686049604623,"builtin_interfaces.msg.Time(sec=1734157334, nanosec=921923659)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=927469266)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=923095000)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=928454745)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=923917220)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=930530968)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=924780000)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=929480895)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=925481656)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=930683849)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=925641993)","builtin_interfaces.msg.Time(sec=1734157334, nanosec=932553866)"
"builtin_interfaces.msg.Time(sec=1734157335, nanosec=132562176)",[ 0.85 -7.72 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.21  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.31],[ 0.2  -6.14  0.58],[ 0.42 -5.97  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.67 -5.83  0.94],2.86,2.41,1.94,2.09,1.99,2.18,1.81,2.25,2.14,2.45,2.25,2.28,-40.2548973950112,-33.75199785722501,-37.791924267403886,-33.183463124658935,-42.19047869939038,-33.96723834930722,-35.601491052608985,-36.83916293406731,-34.54126343042249,-33.82879763881397,-33.513140443780834,-38.711749729754786,"builtin_interfaces.msg.Time(sec=1734157335, nanosec=26480027)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=22508166)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=27702927)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=23491410)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=28429129)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=25479369)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=29518740)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=24466106)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=30532810)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=25579497)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=30635299)","builtin_interfaces.msg.Time(sec=1734157335, nanosec=27470058)"
