Timestamp,tello_pos,mic1_pos,mic2_pos,mic3_pos,mic4_pos,mic5_pos,mic6_pos,mic7_pos,mic8_pos,mic9_pos,mic10_pos,mic11_pos,mic12_pos,mic1_dist,mic2_dist,mic3_dist,mic4_dist,mic5_dist,mic6_dist,mic7_dist,mic8_dist,mic9_dist,mic10_dist,mic11_dist,mic12_dist,mic1_db,mic2_db,mic3_db,mic4_db,mic5_db,mic6_db,mic7_db,mic8_db,mic9_db,mic10_db,mic11_db,mic12_db,mic1_timestamp,mic2_timestamp,mic3_timestamp,mic4_timestamp,mic5_timestamp,mic6_timestamp,mic7_timestamp,mic8_timestamp,mic9_timestamp,mic10_timestamp,mic11_timestamp,mic12_timestamp
"builtin_interfaces.msg.Time(sec=1734162744, nanosec=192649736)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-43.97307186343377,-43.538060322412086,-50.462502651011064,-45.60119882107627,-43.936079186909616,0.0,0.0,-40.971753045441375,-50.21169629076439,-38.37360683431286,-43.5319354808393,-39.59767976716586,,,,,,,,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=57680331)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=62684466)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=57773454)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=63668118)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=58621091)"
"builtin_interfaces.msg.Time(sec=1734162744, nanosec=293424800)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-39.012716620489826,-39.410590710649785,-37.1697928251819,-42.37083026177486,-42.39860654849523,-39.54596487789075,-36.701134695885806,-42.598891501958505,-42.38157235323828,-39.971328702889686,-40.33006842050103,-37.01140353226514,,,,,,,,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=162685832)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=157693302)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=162768614)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=158730929)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=163622585)"
"builtin_interfaces.msg.Time(sec=1734162744, nanosec=393945959)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-49.50169914721079,-45.77263389890338,-53.811473303594155,-48.71419602632471,-51.456810172061594,-48.554401674137,-45.48533912291247,-50.53913604207199,-49.872819334947316,-50.65403391497398,-46.7461876949657,-54.556602979760115,,,,,,,,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=257688751)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=262708243)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=257764355)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=263669203)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=258646754)"
"builtin_interfaces.msg.Time(sec=1734162744, nanosec=494815550)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-47.44228326096505,-46.22224549616844,-48.814619993206634,-49.34691273967538,-49.48046908792422,-38.27393613910097,-38.25586556599413,-42.75865700514312,-41.85687212079753,-38.62991616950481,-42.489300976707725,-39.61864346781197,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=354686882)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=360818448)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=355659214)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=360669908)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=356701571)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=361712388)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=356637708)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=362745715)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=357654738)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=362833317)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=358685966)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=363727479)"
"builtin_interfaces.msg.Time(sec=1734162744, nanosec=592711733)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-39.567673654925464,-35.20982856812647,-40.1086578980092,-42.01369845241693,-42.60273679477605,-47.166436554441745,-38.250041287485665,-48.09233797834898,-40.61748147186708,-40.7948338256751,-38.18382563095479,-47.417170624856695,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=459684392)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=456745368)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=460661959)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=456929359)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=461767696)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=458231602)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=461671145)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=458372122)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=462679348)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=458522869)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=463692097)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=458987242)"
"builtin_interfaces.msg.Time(sec=1734162744, nanosec=692814735)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-47.45640082959207,-39.64969896795801,-47.99482451205574,-45.52898714086605,-40.06750549375093,-42.67193997500226,-36.27659089265498,-42.35543050812233,-42.74569899464943,-36.770982880295875,-41.23207462498881,-40.51790598961535,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=554743285)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=560829472)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=555671081)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=560693494)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=556867491)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=561720893)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=556711765)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=562714836)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=557762302)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=562851098)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=558732074)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=563643483)"
"builtin_interfaces.msg.Time(sec=1734162744, nanosec=796903025)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-45.76026133320872,-48.08631972079871,-39.811975851526526,-40.18812928805004,-33.80064751329778,-37.20267922896552,-35.1408107795704,-45.14411773726145,-40.54822236404814,-42.573552563641115,-40.09755527742683,-51.2590091144247,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=659694677)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=655657649)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=660622483)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=655783029)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=661667637)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=656673385)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=661745973)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=657677609)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=662683428)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=657759383)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=663711314)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=658649564)"
"builtin_interfaces.msg.Time(sec=1734162744, nanosec=892704094)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-41.11702933514187,-44.61250565382819,-49.451207930923644,-45.042682593425106,-39.88207909971037,-49.26524370244161,-44.49733804703826,-49.55685149976424,-44.05460949330967,-43.559398508013494,-42.82276006196022,-45.96574497328361,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=755026894)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=760587319)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=755610387)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=760719444)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=756708614)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=761627423)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=756833965)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=762670563)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=757766995)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=762752941)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=758785228)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=763618371)"
"builtin_interfaces.msg.Time(sec=1734162744, nanosec=992652337)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-46.50068981126882,-45.52101710129611,-45.29075783567207,-42.13342922668061,-47.94644900790218,-40.62981563898248,-39.480281340085746,-42.06802684371803,-44.142929426360325,-42.98091351420677,-49.87290693662081,-47.43620847136534,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=859699562)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=856300379)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=860769057)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=856425613)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=861677133)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=856624584)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=861777724)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=857662298)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=862713032)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=857729875)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=863706062)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=858633140)"
"builtin_interfaces.msg.Time(sec=1734162745, nanosec=102155159)",[ 0.82 -7.61 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.76  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.77,2.33,1.87,2.02,1.9,2.09,1.71,2.17,2.04,2.36,2.17,2.2,-44.02417565320512,-43.92213547526576,-44.96651701091258,-46.63811525817029,-44.98246638881454,-50.17704776880018,-40.21181113067441,-47.87737586689917,-42.48980791113571,-40.25589958483505,-49.87290693662081,-47.43620847136534,"builtin_interfaces.msg.Time(sec=1734162744, nanosec=954772303)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=960638532)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=955679246)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=960753057)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=956635198)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=961673017)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=956710905)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=962675389)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=957742759)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=962779014)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=863706062)","builtin_interfaces.msg.Time(sec=1734162744, nanosec=858633140)"
