Timestamp,tello_pos,mic1_pos,mic2_pos,mic3_pos,mic4_pos,mic5_pos,mic6_pos,mic7_pos,mic8_pos,mic9_pos,mic10_pos,mic11_pos,mic12_pos,mic1_dist,mic2_dist,mic3_dist,mic4_dist,mic5_dist,mic6_dist,mic7_dist,mic8_dist,mic9_dist,mic10_dist,mic11_dist,mic12_dist,mic1_db,mic2_db,mic3_db,mic4_db,mic5_db,mic6_db,mic7_db,mic8_db,mic9_db,mic10_db,mic11_db,mic12_db,mic1_timestamp,mic2_timestamp,mic3_timestamp,mic4_timestamp,mic5_timestamp,mic6_timestamp,mic7_timestamp,mic8_timestamp,mic9_timestamp,mic10_timestamp,mic11_timestamp,mic12_timestamp
"builtin_interfaces.msg.Time(sec=1734159188, nanosec=937729658)",[ 0.84 -7.58 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.75,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-43.8863816706716,0.0,0.0,0.0,-52.587348472110136,-43.16175857559707,0.0,0.0,0.0,0.0,-46.95929777412084,-53.45137439193992,,,,,,,"builtin_interfaces.msg.Time(sec=1734159187, nanosec=534306829)","builtin_interfaces.msg.Time(sec=1734159187, nanosec=634282050)",,,,
"builtin_interfaces.msg.Time(sec=1734159189, nanosec=35936141)",[ 0.84 -7.58 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.76,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-52.934225037650044,0.0,0.0,0.0,-41.21987950500692,-41.09949984150639,0.0,0.0,0.0,0.0,-50.06521058734133,-42.84349296976863,"builtin_interfaces.msg.Time(sec=1734159188, nanosec=138979749)",,,,,,"builtin_interfaces.msg.Time(sec=1734159187, nanosec=534306829)","builtin_interfaces.msg.Time(sec=1734159187, nanosec=634282050)",,,,
"builtin_interfaces.msg.Time(sec=1734159189, nanosec=135567628)",[ 0.84 -7.58 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.75,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-42.187965639991404,-43.7202136539723,-42.38894561853539,-42.04680225343573,-46.34393787407626,-41.66235155828606,-45.204798208456054,-43.006299420571246,-39.49851725550997,-42.1798937984319,-39.2393243635386,-43.73381742951654,"builtin_interfaces.msg.Time(sec=1734159189, nanosec=37248783)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=32546608)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=38234625)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=33245714)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=38341068)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=34339687)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=39270800)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=34534834)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=39371174)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=35327513)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=40295579)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=41196837)"
"builtin_interfaces.msg.Time(sec=1734159189, nanosec=235748679)",[ 0.84 -7.58 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.75,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-47.619221412676254,-44.1329599640809,-49.57509650586179,-39.63904016284099,-49.221643532355,-38.41661229482892,-47.59158989774345,-44.28225327081144,-50.98509594029803,-46.54830590468643,-50.339476445794645,-50.947943874793076,"builtin_interfaces.msg.Time(sec=1734159189, nanosec=132299156)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=137318485)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=133375917)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=138309252)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=133247249)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=139272250)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=134289939)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=139374051)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=134362237)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=140320940)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=135306857)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=146335663)"
"builtin_interfaces.msg.Time(sec=1734159189, nanosec=335704780)",[ 0.84 -7.58 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.75,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-35.52424444622653,-37.07520201922516,-39.51724758674779,-35.47719826616258,-35.75560859332266,-34.98751372579815,-30.436393866796575,-36.03530849623742,-32.02258499676855,-35.01890419728012,-37.01158473978923,-43.30342419113484,"builtin_interfaces.msg.Time(sec=1734159189, nanosec=237261868)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=232395973)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=238413989)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=233351653)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=238267077)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=234482174)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=239322227)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=234324749)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=239476121)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=235299400)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=240314486)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=146335663)"
"builtin_interfaces.msg.Time(sec=1734159189, nanosec=435753705)",[ 0.84 -7.58 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.75,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-35.57970692099042,-32.97292852920998,-35.6728308957866,-36.95767969514128,-34.85132596654293,-36.714198838182654,-34.07354957486666,-38.27135223107752,-33.203055295227614,-34.9208057498549,-35.880254886304066,-43.30342419113484,"builtin_interfaces.msg.Time(sec=1734159189, nanosec=332269057)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=338952872)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=333367948)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=338358209)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=333251106)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=339263406)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=334331384)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=341098105)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=334438516)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=340300008)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=335311148)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=241279098)"
"builtin_interfaces.msg.Time(sec=1734159189, nanosec=535667737)",[ 0.84 -7.58 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.75,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-48.624516774529525,-35.75767817542618,-46.86444193872039,-39.07173109406094,-44.41296451817915,-42.26734632536826,-36.616674483018954,-37.205569693049725,-48.23565317945267,-36.620182677736686,-49.26543292688357,-54.56133426812184,"builtin_interfaces.msg.Time(sec=1734159189, nanosec=437244138)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=432306439)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=438368498)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=433321741)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=438280060)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=434305650)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=439268244)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=434425478)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=439387502)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=435303143)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=440340607)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=346277830)"
"builtin_interfaces.msg.Time(sec=1734159189, nanosec=635715616)",[ 0.84 -7.58 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.76,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-51.657071368375114,-44.13761664367627,-49.16407002817792,-53.838716348436506,-50.717130867249445,-48.069881365313435,-39.140536273765235,-47.02208682982446,-39.853862005857046,-48.93392589724893,-49.41189811206555,-42.06386887457015,"builtin_interfaces.msg.Time(sec=1734159189, nanosec=532226582)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=537305896)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=533334226)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=538321146)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=533242859)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=539320487)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=534271090)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=539415028)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=534403545)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=540324503)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=535361460)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=529950985)"
"builtin_interfaces.msg.Time(sec=1734159189, nanosec=735955090)",[ 0.84 -7.58 -0.03],[-0.47 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.75,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-39.28833091986885,-40.07354205619979,-40.008174298109424,-46.76963902356465,-41.11253928260354,-45.331272325769234,-40.740359555963586,-48.37674551639341,-39.79029925300432,-44.04130068679785,-40.406827289979915,-41.810435273794596,"builtin_interfaces.msg.Time(sec=1734159189, nanosec=637325639)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=632889697)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=638403188)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=633308060)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=638283721)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=634454770)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=639272801)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=634319422)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=639388456)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=635331304)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=640297884)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=641268915)"
"builtin_interfaces.msg.Time(sec=1734159189, nanosec=835678646)",[ 0.84 -7.58 -0.03],[-0.48 -5.52  1.24],[-0.53 -6.21  1.25],[ 1.68 -6.22  0.87],[ 1.42 -6.23  1.32],[ 1.36 -5.84  0.4 ],[ 0.15 -6.15  1.3 ],[ 0.2  -6.14  0.58],[ 0.42 -5.96  1.32],[ 0.2  -5.77  0.58],[ 0.05 -5.78  1.24],[ 1.38 -6.01  1.33],[ 1.68 -5.83  0.94],2.76,2.32,1.83,2.0,1.87,2.07,1.69,2.15,2.01,2.34,2.15,2.17,-42.20228142965391,-40.944222528987424,-34.54109255935891,-37.60091372871048,-38.66982312724227,-38.92852953118467,-43.753214103696585,-38.17928321934726,-40.03992790381075,-35.16369587517316,-42.475116660123035,-45.2035257714866,"builtin_interfaces.msg.Time(sec=1734159189, nanosec=732327116)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=737274290)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=733386046)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=738304528)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=733288323)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=739253802)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=734476237)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=739334537)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=734347614)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=740327856)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=735649592)","builtin_interfaces.msg.Time(sec=1734159189, nanosec=746279892)"
